Price,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2250000.0,Ormond,17 Murray Rd,4,h,PI,Marshall,3/12/2016,11.8,3204.0,4.0,1.0,2.0,903.0,235.0,1985.0,Glen Eira,-37.9062,145.0263,Southern Metropolitan,3578.0
787000.0,Reservoir,13 Southernhay St,3,h,S,Stockdale,22/05/2016,11.2,3073.0,3.0,1.0,1.0,563.0,118.0,1940.0,Darebin,-37.7258,145.0129,Northern Metropolitan,21650.0
805000.0,Hawthorn,6/15 Shakespeare Gr,2,u,S,Jellis,3/06/2017,5.3,3122.0,2.0,1.0,1.0,0.0,84.0,1965.0,Boroondara,-37.82258,145.0193,Southern Metropolitan,11308.0
393000.0,Essendon North,2/10 Oshannassy St,2,u,S,Brad,6/08/2016,9.4,3041.0,2.0,1.0,1.0,999.0,,1970.0,Moonee Valley,-37.7396,144.90200000000004,Western Metropolitan,1308.0
261000.0,Murrumbeena,5/25 Hobart Rd,1,u,PI,Woodards,22/04/2017,12.1,3163.0,1.0,1.0,1.0,0.0,,1960.0,Glen Eira,-37.8867,145.0699,Southern Metropolitan,4442.0
340000.0,Bentleigh East,6/1126 North Rd,2,u,VB,Gary,22/08/2016,13.9,3165.0,2.0,1.0,1.0,0.0,,2012.0,Glen Eira,-37.9096,145.0843,Southern Metropolitan,10969.0
510000.0,Elwood,7/122 Glen Huntly Rd,2,u,PI,hockingstuart,11/03/2017,7.7,3184.0,2.0,1.0,1.0,0.0,62.0,1950.0,Glen Eira,-37.8831,144.9896,Southern Metropolitan,8989.0
1362000.0,Aspendale,6 Foam St,4,h,S,hockingstuart,19/08/2017,21.5,3195.0,4.0,2.0,3.0,549.0,,,,-38.01695,145.09933999999996,South-Eastern Metropolitan,2824.0
300000.0,Caulfield East,8/8 Tattenham St,2,u,VB,Thomson,27/05/2017,8.4,3145.0,2.0,1.0,1.0,1961.0,,1960.0,Glen Eira,-37.88299,145.04711,Southern Metropolitan,608.0
840000.0,Aspendale Gardens,12 Pacific Dr,4,h,VB,Barry,22/07/2017,21.5,3195.0,4.0,2.0,2.0,383.0,,,Kingston,-38.01958,145.12356,South-Eastern Metropolitan,2243.0
1241000.0,Doncaster East,12 Silvana Ct,4,h,S,Biggin,17/06/2017,14.3,3109.0,4.0,2.0,2.0,886.0,,1980.0,Manningham,-37.755720000000004,145.17625,Eastern Metropolitan,10999.0
472500.0,Doveton,33 Kanooka Gr,2,h,S,C21,22/07/2017,28.8,3177.0,2.0,1.0,2.0,590.0,74.0,1960.0,Casey,-37.99715,145.23526,South-Eastern Metropolitan,3533.0
1668000.0,Ormond,1 Blackshaw St,2,h,S,Buxton,24/09/2016,11.8,3204.0,3.0,1.0,2.0,595.0,,,Glen Eira,-37.9092,145.0507,Southern Metropolitan,3578.0
615000.0,Sunshine West,66 Nicholson Pde,3,h,S,Melbourne,3/12/2016,13.5,3020.0,3.0,2.0,6.0,667.0,152.0,1975.0,Brimbank,-37.7969,144.8086,Western Metropolitan,6763.0
350000.0,St Kilda,22/14 Crimea St,1,u,VB,hockingstuart,8/04/2017,6.1,3182.0,1.0,1.0,1.0,1236.0,,1968.0,Port Phillip,-37.8585,144.9884,Southern Metropolitan,13240.0
1600000.0,Carlton,136 Faraday St,4,h,PI,hockingstuart,14/05/2016,1.8,3053.0,4.0,2.0,1.0,635.0,,,Melbourne,-37.7988,144.97,Northern Metropolitan,6786.0
885000.0,Reservoir,12 Kinkora Rd,3,h,S,hockingstuart,18/03/2017,11.2,3073.0,3.0,1.0,2.0,518.0,,,Darebin,-37.7303,145.0171,Northern Metropolitan,21650.0
426000.0,Roxburgh Park,11 Grenville Tce,3,h,S,Ray,23/09/2017,20.6,3064.0,3.0,2.0,2.0,245.0,134.0,2004.0,,-37.62191,144.92158,Northern Metropolitan,5833.0
1350000.0,Windsor,4 Erica St,2,h,S,Kay,27/11/2016,5.1,3181.0,2.0,1.0,2.0,181.0,,,Stonnington,-37.8549,145.0006,Southern Metropolitan,4380.0
945000.0,South Morang,22 Strathoon Cr,5,h,SA,Harcourts,22/07/2017,20.5,3752.0,5.0,3.0,4.0,700.0,,,Whittlesea,-37.62166,145.06747,Northern Metropolitan,7969.0
1385000.0,Bentleigh,22 Hutchinson St,5,h,S,Buxton,28/08/2016,13.0,3204.0,5.0,2.0,2.0,664.0,178.0,1950.0,Glen Eira,-37.9241,145.048,Southern Metropolitan,6795.0
1600000.0,Hawthorn East,2/2 Myrniong Gr,3,h,VB,Marshall,7/05/2016,7.5,3123.0,3.0,2.0,2.0,200.0,,,Boroondara,-37.8396,145.0514,Southern Metropolitan,6482.0
2300000.0,South Melbourne,372 Dorcas St,3,h,S,RT,24/09/2016,2.1,3205.0,3.0,2.0,2.0,0.0,260.0,1877.0,Port Phillip,-37.8352,144.952,Southern Metropolitan,5943.0
1423000.0,Doncaster East,8 Raven St,3,h,S,Ray,8/07/2017,14.3,3109.0,3.0,2.0,2.0,643.0,,,Manningham,-37.79357,145.15318,Eastern Metropolitan,10999.0
628000.0,Hillside,110 Allenby Rd,4,h,S,Barry,16/09/2017,18.0,3037.0,4.0,2.0,1.0,480.0,120.0,2003.0,,-37.70228,144.74316000000005,Western Metropolitan,5556.0
1660000.0,Sandringham,6 Duff St,4,h,S,hockingstuart,29/07/2017,15.2,3191.0,4.0,2.0,2.0,390.0,235.0,2004.0,Bayside,-37.96,145.02068,Southern Metropolitan,4497.0
504000.0,Ivanhoe,4/6 Linton St,2,u,S,Barry,10/12/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-37.7712,145.0455,Eastern Metropolitan,5549.0
1170000.0,Brunswick East,202b Edward St,3,h,S,Nelson,15/10/2016,4.5,3057.0,3.0,2.0,0.0,185.0,,1998.0,Moreland,-37.7755,144.9744,Northern Metropolitan,5533.0
1750000.0,Northcote,157 Bastings St,5,h,PI,Nelson,13/05/2017,5.5,3070.0,5.0,2.0,0.0,406.0,225.0,1900.0,Darebin,-37.7751,145.0099,Northern Metropolitan,11364.0
1665000.0,Port Melbourne,67 Ross St,3,h,S,Greg,1/07/2017,3.5,3207.0,3.0,3.0,2.0,121.0,,,Port Phillip,-37.83591,144.93648000000005,Southern Metropolitan,8648.0
1080000.0,Balwyn North,32 Jaserfold St,2,h,S,Jellis,3/09/2016,9.2,3104.0,2.0,1.0,1.0,253.0,,,Boroondara,-37.7912,145.085,Southern Metropolitan,7809.0
1320000.0,Glen Waverley,94 Herriotts Bvd,5,h,S,hockingstuart,9/09/2017,16.7,3150.0,5.0,3.0,3.0,478.0,,,,-37.89891,145.15341,Eastern Metropolitan,15321.0
1760000.0,Box Hill,35 Barkly St,3,h,S,Noel,20/05/2017,13.1,3128.0,3.0,1.0,2.0,689.0,152.0,1920.0,Whitehorse,-37.8262,145.1301,Eastern Metropolitan,4605.0
1336000.0,Brighton,2/149 Carpenter St,3,u,S,hockingstuart,3/06/2017,10.5,3186.0,3.0,2.0,1.0,249.0,,,Bayside,-37.90597,145.00208,Southern Metropolitan,10579.0
1480000.0,Ascot Vale,95 Walter St,4,h,S,Raine,17/09/2016,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,-37.7757,144.9088,Western Metropolitan,6567.0
825000.0,Windsor,1/14 The Avenue,3,u,S,Marshall,3/12/2016,5.1,3181.0,3.0,1.0,1.0,0.0,,,Stonnington,-37.8565,144.998,Southern Metropolitan,4380.0
1053000.0,Templestowe Lower,9 Esther St,3,h,S,Ray,24/09/2016,13.8,3107.0,3.0,1.0,1.0,726.0,,1960.0,Manningham,-37.7656,145.1017,Eastern Metropolitan,5420.0
690000.0,South Morang,9 Ronald Av,3,h,S,HAR,29/07/2017,20.5,3752.0,3.0,2.0,4.0,806.0,,1985.0,Whittlesea,-37.65498,145.08712,Northern Metropolitan,7969.0
1000001.0,Airport West,34 Green St,3,h,S,Nelson,9/09/2017,10.4,3042.0,3.0,2.0,1.0,697.0,163.0,2017.0,,-37.728120000000004,144.88735,Western Metropolitan,3464.0
623000.0,Altona North,16 Harris St,3,h,S,Sweeney,4/06/2016,11.1,3025.0,3.0,1.0,3.0,540.0,,,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0
1650000.0,Malvern,1219 Malvern Rd,3,h,S,Marshall,12/08/2017,5.9,3144.0,3.0,1.0,2.0,354.0,117.0,1880.0,Stonnington,-37.851890000000004,145.03335,Southern Metropolitan,4675.0
240000.0,Reservoir,4/1067 High St,2,u,PI,Stockdale,26/07/2016,11.2,3073.0,2.0,1.0,1.0,82.0,,1970.0,Darebin,-37.6983,145.0104,Northern Metropolitan,21650.0
1060000.0,Moonee Ponds,38 Bent St,2,h,S,Nelson,12/08/2017,6.2,3039.0,2.0,1.0,1.0,283.0,,,Moonee Valley,-37.76218,144.92886000000001,Western Metropolitan,6232.0
881000.0,Blackburn,2A Kerr St,3,t,S,Jellis,19/08/2017,13.4,3130.0,3.0,1.0,1.0,300.0,,,,-37.81156,145.14057,Eastern Metropolitan,5713.0
260000.0,Essendon North,4/17 Bulla Rd,1,u,S,Brad,10/09/2016,9.4,3041.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.7428,144.9086,Western Metropolitan,1308.0
725000.0,Rosanna,1/241 Lower Plenty Rd,2,h,S,Buckingham,14/05/2016,11.4,3084.0,2.0,2.0,2.0,336.0,,1945.0,Banyule,-37.7381,145.07299999999995,Eastern Metropolitan,3540.0
1220000.0,Burwood,3 Aylwin Av,3,h,VB,Noel,26/08/2017,10.4,3125.0,3.0,2.0,2.0,261.0,151.0,2015.0,,-37.84691,145.10029,Southern Metropolitan,5678.0
1125000.0,Doncaster East,5 Thea Gr,4,h,PI,Noel,17/06/2017,14.3,3109.0,4.0,3.0,2.0,284.0,180.0,2006.0,Manningham,-37.79773,145.15141,Eastern Metropolitan,10999.0
1261000.0,Brunswick,175 Edward St,3,h,S,Nelson,16/04/2016,5.2,3056.0,2.0,1.0,1.0,216.0,100.0,1910.0,Moreland,-37.7746,144.9697,Northern Metropolitan,11918.0
791000.0,Albion,16 Selwyn St,3,h,S,Bells,25/02/2017,13.9,3020.0,3.0,1.0,3.0,743.0,,1970.0,Brimbank,-37.7817,144.8159,Western Metropolitan,2185.0
390000.0,Flemington,1/44 Ascot Vale Rd,2,u,VB,Nelson,22/04/2017,4.4,3031.0,2.0,1.0,1.0,472.0,55.0,1960.0,Moonee Valley,-37.7851,144.922,Northern Metropolitan,3593.0
930000.0,Newport,26 Croker St,4,t,PI,Greg,26/07/2016,8.4,3015.0,4.0,3.0,3.0,278.0,188.0,2009.0,Hobsons Bay,-37.8468,144.874,Western Metropolitan,5498.0
1032000.0,Seddon,54 Charles St,3,h,SP,Village,25/02/2017,6.6,3011.0,3.0,1.0,0.0,224.0,136.0,1900.0,Maribyrnong,-37.8067,144.8934,Western Metropolitan,2417.0
840000.0,South Yarra,1/47 Wilson St,2,u,PI,Jellis,4/03/2017,3.3,3141.0,2.0,2.0,1.0,0.0,,2004.0,Stonnington,-37.8439,144.9974,Southern Metropolitan,14887.0
1350000.0,Hughesdale,8 Skipton Rd,3,h,S,Buxton,12/11/2016,13.0,3166.0,3.0,1.0,2.0,698.0,,,Monash,-37.8982,145.0806,Southern Metropolitan,3145.0
600000.0,Albion,70 Forrest St,3,h,VB,Sweeney,22/05/2016,13.9,3020.0,3.0,1.0,1.0,697.0,110.0,1928.0,Brimbank,-37.7842,144.8175,Western Metropolitan,2185.0
480000.0,Ivanhoe,9/88 Marshall St,2,u,VB,Miles,3/09/2016,7.9,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-37.77,145.0472,Eastern Metropolitan,5549.0
1255000.0,Northcote,9 Brooke St,2,h,S,Ray,18/03/2017,5.5,3070.0,2.0,1.0,2.0,314.0,120.0,,Darebin,-37.7762,145.003,Northern Metropolitan,11364.0
560000.0,South Melbourne,116/88 Park St,2,u,SP,Buxton,30/07/2016,2.1,3205.0,2.0,2.0,1.0,0.0,,,Port Phillip,-37.8331,144.9683,Southern Metropolitan,5943.0
1271000.0,Thornbury,201 Gooch St,3,h,S,Nelson,26/08/2017,7.0,3071.0,3.0,1.0,2.0,470.0,151.0,1950.0,,-37.759370000000004,145.01533999999995,Northern Metropolitan,8870.0
680000.0,Craigieburn,17 Chinnock Ct,5,h,PI,YPA,24/06/2017,20.6,3064.0,5.0,3.0,2.0,646.0,199.73,,Hume,-37.59902,144.92517,Northern Metropolitan,15510.0
760000.0,Bentleigh East,1/69 Purtell St,3,t,PI,hockingstuart,3/09/2016,13.9,3165.0,3.0,1.0,2.0,287.0,,,Glen Eira,-37.9261,145.0566,Southern Metropolitan,10969.0
1120000.0,Malvern East,2/14 Durward Rd,3,t,PI,Jellis,18/03/2017,11.2,3145.0,3.0,2.0,2.0,181.0,151.0,1990.0,Stonnington,-37.8823,145.0839,Southern Metropolitan,8801.0
482000.0,West Melbourne,11/24 Ireland St,1,u,SP,Nelson,26/07/2016,1.9,3003.0,1.0,1.0,1.0,0.0,62.0,1930.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0
1400000.0,Windsor,19 Newry St,3,h,VB,Jellis,17/06/2017,4.6,3181.0,3.0,1.0,0.0,364.0,,,Stonnington,-37.85538,145.00013,Southern Metropolitan,4380.0
2168000.0,Doncaster,49 Burgundy Dr,5,h,S,Barry,10/09/2016,13.9,3108.0,5.0,5.0,2.0,669.0,395.0,2016.0,Manningham,-37.7808,145.1185,Eastern Metropolitan,9028.0
1021000.0,Rosanna,7 Douglas St,4,h,S,Nelson,30/07/2016,11.4,3084.0,4.0,2.0,2.0,782.0,,1950.0,Banyule,-37.7433,145.0716,Eastern Metropolitan,3540.0
411000.0,Essendon,5/23 Daisy St,2,u,S,Nelson,12/11/2016,8.0,3040.0,2.0,1.0,1.0,0.0,,,Moonee Valley,-37.7547,144.9107,Western Metropolitan,9264.0
3751000.0,Brighton,11 Butler St,5,h,S,Marshall,28/05/2016,11.2,3186.0,3.0,3.0,2.0,584.0,,,Bayside,-37.921,144.9966,Southern Metropolitan,10579.0
500000.0,Malvern East,3/915 Dandenong Rd,2,t,SP,Morleys,30/07/2016,11.2,3145.0,2.0,1.0,1.0,50.0,,,Stonnington,-37.8767,145.0469,Southern Metropolitan,8801.0
1610000.0,Oakleigh,42 Bishop St,4,h,S,Buxton,15/07/2017,12.3,3166.0,4.0,2.0,2.0,592.0,193.0,1950.0,Monash,-37.90821,145.09313999999995,Southern Metropolitan,3224.0
400000.0,Glenroy,4/71 Station Rd,2,t,VB,Nelson,8/07/2017,11.2,3046.0,2.0,1.0,1.0,102.0,70.0,2012.0,Moreland,-37.711220000000004,144.91863,Northern Metropolitan,8870.0
590000.0,Sunshine West,43 Joan St,3,h,S,Sweeney,18/06/2016,13.5,3020.0,3.0,2.0,4.0,697.0,,,Brimbank,-37.7896,144.8018,Western Metropolitan,6763.0
760000.0,Oakleigh,68 Haughton Rd,3,h,PI,Woodards,23/09/2017,12.3,3166.0,3.0,1.0,1.0,692.0,120.0,1940.0,,-37.90584000000001,145.09495,Southern Metropolitan,3224.0
1080000.0,Brunswick West,3 Temple St,3,h,SP,Nelson,23/09/2017,5.2,3055.0,3.0,1.0,2.0,218.0,,,,-37.76563,144.94111,Northern Metropolitan,7082.0
775000.0,Spotswood,14A Kernot St,3,h,S,McGrath,25/02/2017,7.7,3015.0,3.0,1.0,1.0,435.0,,,Hobsons Bay,-37.8279,144.873,Western Metropolitan,1223.0
310000.0,Aberfeldie,6/39 St Kinnord St,1,u,S,Brad,22/07/2017,7.5,3040.0,1.0,1.0,1.0,1715.0,,1970.0,Moonee Valley,-37.75882,144.9027,Western Metropolitan,1543.0
880000.0,Port Melbourne,2/8 Thomas St,2,h,S,Greg,10/12/2016,3.8,3207.0,2.0,1.0,2.0,163.0,83.0,1980.0,Port Phillip,-37.8359,144.9358,Southern Metropolitan,8648.0
751000.0,Eltham,1/1326 Main Rd,3,t,SP,Nelson,22/07/2017,18.0,3095.0,3.0,2.0,2.0,247.0,,2009.0,Nillumbik,-37.703179999999996,145.16467,Eastern Metropolitan,6990.0
801000.0,Bentleigh East,6 Gray St,3,h,S,Buxton,27/06/2016,13.9,3165.0,3.0,1.0,1.0,0.0,,,Glen Eira,-37.9218,145.053,Southern Metropolitan,10969.0
1225000.0,Northcote,41 Barry St,3,h,S,Woodards,12/08/2017,5.3,3070.0,3.0,1.0,2.0,260.0,,,Darebin,-37.77985,144.99528,Northern Metropolitan,11364.0
860000.0,Malvern,7 Northbrook Av,4,h,SP,Abercromby's,26/08/2017,5.9,3144.0,4.0,2.0,3.0,633.0,,,,-37.856120000000004,145.03273000000004,Southern Metropolitan,4675.0
1000000.0,Scoresby,17 Gilbert Ct,3,h,S,Ray,8/07/2017,22.2,3179.0,3.0,2.0,2.0,1088.0,,,Knox,-37.89385,145.23848,Eastern Metropolitan,2206.0
1400000.0,Coburg,203 Munro St,4,h,S,RE,18/06/2016,7.8,3058.0,4.0,1.0,1.0,856.0,189.0,1970.0,Moreland,-37.7432,144.9481,Northern Metropolitan,11204.0
815000.0,West Footscray,17/24 Dongola Rd,3,t,S,McGrath,8/04/2017,8.2,3012.0,3.0,1.0,2.0,203.0,3.0,,Maribyrnong,-37.7928,144.8811,Western Metropolitan,5058.0
800000.0,Mulgrave,16 Morawa Dr,3,h,S,Ray,27/05/2017,18.8,3170.0,3.0,2.0,2.0,324.0,,,Monash,-37.92783,145.19685,South-Eastern Metropolitan,7113.0
1303000.0,Bulleen,4 Albany Pl,4,h,SP,Barry,4/03/2017,11.8,3105.0,4.0,2.0,2.0,670.0,197.0,1980.0,Manningham,-37.7695,145.0869,Eastern Metropolitan,4480.0
632000.0,Deer Park,1 Christie St,3,h,S,HAR,23/09/2017,14.8,3023.0,3.0,1.0,1.0,562.0,118.0,1960.0,,-37.772240000000004,144.77381,Western Metropolitan,6388.0
1005000.0,Burnley,60 Gibdon St,2,h,SP,Biggin,3/12/2016,3.5,3121.0,2.0,1.0,0.0,0.0,,,Yarra,-37.8301,145.0103,Northern Metropolitan,438.0
1337500.0,Williamstown,81 Parker St,2,h,SP,Raine,25/02/2017,8.0,3016.0,2.0,1.0,0.0,297.0,,,Hobsons Bay,-37.8645,144.8977,Western Metropolitan,6380.0
2050000.0,Balwyn North,16 Burton St,4,h,S,Jellis,27/05/2017,9.7,3104.0,4.0,3.0,2.0,526.0,,2006.0,Boroondara,-37.80365,145.09048,Southern Metropolitan,7809.0
800000.0,Carlton,81 Princes St,2,h,VB,Woodards,9/09/2017,1.6,3053.0,2.0,1.0,,117.0,,,,-37.79294,144.97283000000004,Northern Metropolitan,6786.0
670000.0,Greensborough,2/18 Vermont Pde,2,u,S,Darren,26/08/2017,16.1,3088.0,2.0,1.0,1.0,704.0,,1957.0,,-37.70674,145.09841,Northern Metropolitan,8524.0
1392000.0,Brighton,3/136 New St,3,u,S,hockingstuart,13/05/2017,11.2,3186.0,3.0,2.0,1.0,188.0,,,Bayside,-37.9181,144.9933,Southern Metropolitan,10579.0
630000.0,Hadfield,8 Sherwood St,3,h,S,YPA,3/12/2016,12.1,3046.0,3.0,1.0,1.0,604.0,112.0,1970.0,Moreland,-37.7124,144.9514,Northern Metropolitan,2606.0
328000.0,Fawkner,2/99 Major Rd,2,u,SP,Love,29/04/2017,12.4,3060.0,2.0,1.0,1.0,0.0,67.0,1970.0,Moreland,-37.7071,144.9644,Northern Metropolitan,5070.0
1550000.0,Richmond,40 York St,3,h,VB,Jellis,18/03/2017,2.6,3121.0,3.0,2.0,1.0,131.0,76.0,1900.0,Yarra,-37.8132,144.9929,Northern Metropolitan,14949.0
4060000.0,Armadale,16 Bailey Av,4,h,S,Marshall,26/08/2017,6.3,3143.0,4.0,2.0,1.0,574.0,191.0,1910.0,,-37.86325,145.02421999999999,Southern Metropolitan,4836.0
510000.0,Dandenong,19 Ross St,3,h,S,McLennan,3/09/2017,24.7,3175.0,3.0,2.0,1.0,673.0,125.0,1995.0,,-37.980959999999996,145.22621,South-Eastern Metropolitan,10894.0
973000.0,Clifton Hill,20 Hilton St,2,h,S,Collins,12/08/2017,3.6,3068.0,2.0,1.0,0.0,163.0,,,Yarra,-37.793,144.98763,Northern Metropolitan,2954.0
2335000.0,Mont Albert,12 Rostrevor Pde,4,h,S,Kay,18/03/2017,11.8,3127.0,4.0,2.0,2.0,813.0,170.0,1938.0,Whitehorse,-37.8118,145.1065,Eastern Metropolitan,2079.0
1382000.0,Oakleigh East,60 Highland Av,3,h,SP,RT,23/09/2017,12.3,3166.0,3.0,2.0,2.0,847.0,,,,-37.90638,145.11733,Southern Metropolitan,2547.0
830000.0,Niddrie,28 Coghlan St,3,t,S,Barry,3/09/2016,11.2,3042.0,3.0,3.0,2.0,303.0,236.0,2013.0,Moonee Valley,-37.742,144.8885,Western Metropolitan,2291.0
817500.0,Brighton East,1/9 Binnie St,2,u,S,Buxton,3/09/2017,10.3,3187.0,2.0,1.0,1.0,111.0,95.0,,,-37.92416,145.00658,Southern Metropolitan,6938.0
750000.0,Altona Meadows,52 Spicer Bvd,4,h,S,YPA,23/09/2017,15.5,3028.0,4.0,2.0,2.0,636.0,232.0,1996.0,,-37.87941,144.76935,Western Metropolitan,7630.0
680000.0,Northcote,12/412 High St,2,u,SP,McGrath,6/05/2017,5.5,3070.0,2.0,2.0,1.0,1106.0,70.0,2009.0,Darebin,-37.7679,144.9994,Northern Metropolitan,11364.0
1400000.0,East Melbourne,706/30 St Andrews Pl,2,u,S,Caine,8/10/2016,1.5,3002.0,2.0,2.0,1.0,0.0,,,Melbourne,-37.8118,144.9762,Northern Metropolitan,3040.0
760000.0,Avondale Heights,53 Doyle St,3,h,SP,Moonee,22/04/2017,10.5,3034.0,3.0,1.0,1.0,585.0,99.0,1960.0,Moonee Valley,-37.7574,144.8574,Western Metropolitan,4502.0
2395000.0,South Yarra,61 Osborne St,3,h,S,hockingstuart,18/03/2017,3.3,3141.0,3.0,1.0,2.0,442.0,,,Stonnington,-37.8432,144.9906,Southern Metropolitan,14887.0
800000.0,Pascoe Vale,6 Wicklow St,3,h,S,Brad,13/05/2017,9.9,3044.0,3.0,1.0,2.0,506.0,,,Moreland,-37.7187,144.9433,Northern Metropolitan,7485.0
820000.0,Essendon,1/52 Elder Pde,3,u,S,Nelson,28/08/2016,8.0,3040.0,3.0,1.0,1.0,0.0,,,Moonee Valley,-37.751999999999995,144.9079,Western Metropolitan,9264.0
1155000.0,Kensington,26 Hopetoun St,2,h,SP,Edward,19/11/2016,4.2,3031.0,2.0,1.0,1.0,197.0,101.0,1890.0,Moonee Valley,-37.7918,144.9264,Northern Metropolitan,5263.0
1333000.0,Glen Iris,1A Rosemary Gr,3,t,S,Noel,16/09/2017,7.3,3146.0,3.0,2.0,1.0,344.0,,,,-37.85289,145.0944,Southern Metropolitan,10412.0
2345000.0,Alphington,6 Como St,4,h,S,Jellis,1/07/2017,5.7,3078.0,4.0,2.0,2.0,803.0,,,Yarra,-37.78122000000001,145.0336,Northern Metropolitan,2211.0
1110000.0,Alphington,5/6 Yarralea St,3,h,S,Jellis,3/09/2016,6.4,3078.0,3.0,2.0,2.0,208.0,,2013.0,Yarra,-37.7854,145.0325,Northern Metropolitan,2211.0
1190000.0,Glen Waverley,58 Cambridge Dr,4,h,S,Ray,23/09/2017,16.7,3150.0,4.0,2.0,2.0,653.0,,,,-37.892309999999995,145.15141,Eastern Metropolitan,15321.0
632500.0,St Albans,38 Charlbury Gr,4,h,S,YPA,12/08/2017,14.0,3021.0,4.0,2.0,2.0,592.0,,,Brimbank,-37.73084,144.78348,Western Metropolitan,14042.0
910000.0,Strathmore,186 Mascoma St,5,h,SP,Brad,8/04/2017,9.7,3041.0,5.0,2.0,2.0,533.0,204.0,1965.0,Moonee Valley,-37.7189,144.9044,Western Metropolitan,3284.0
830000.0,West Footscray,28 Khartoum St,4,h,S,Sweeney,17/09/2016,8.2,3012.0,2.0,1.0,2.0,426.0,144.0,1930.0,Maribyrnong,-37.7919,144.8793,Western Metropolitan,5058.0
605000.0,Altona,1/60 David St,3,u,S,Jas,10/12/2016,13.8,3018.0,3.0,2.0,2.0,230.0,,,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0
1060000.0,Nunawading,66 Springvale Rd,5,h,SP,hockingstuart,17/06/2017,15.4,3131.0,5.0,3.0,2.0,766.0,274.0,1970.0,Whitehorse,-37.81113,145.17681000000005,Eastern Metropolitan,4973.0
905000.0,Strathmore,78 Hillsyde Pde,3,h,S,Considine,3/09/2016,9.7,3041.0,3.0,2.0,2.0,662.0,,,Moonee Valley,-37.7356,144.9242,Western Metropolitan,3284.0
1170000.0,Carnegie,1/38 Neville St,3,u,S,Woodards,10/09/2016,11.4,3163.0,3.0,1.0,2.0,0.0,170.0,1925.0,Glen Eira,-37.8977,145.0493,Southern Metropolitan,7822.0
2400000.0,Balwyn,27 Bevan St,4,h,VB,RW,3/12/2016,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara,-37.8147,145.0748,Southern Metropolitan,5682.0
975000.0,Bulleen,6a Tobruk St,3,t,PI,Fletchers,4/06/2016,11.8,3105.0,3.0,2.0,2.0,632.0,226.0,2013.0,Manningham,-37.7813,145.102,Eastern Metropolitan,4480.0
620000.0,Kew East,4/34 Strathalbyn St,2,u,S,Nelson,3/09/2016,7.5,3102.0,2.0,1.0,1.0,0.0,,1970.0,Boroondara,-37.7971,145.0514,Southern Metropolitan,2671.0
750000.0,Keilor Park,45 Collinson St,3,h,S,Nelson,29/07/2017,10.4,3042.0,3.0,2.0,2.0,761.0,222.0,1980.0,Brimbank,-37.72224,144.85738999999995,Western Metropolitan,1119.0
2825000.0,Glen Iris,1 Maitland St,3,h,S,Jellis,17/09/2016,9.2,3146.0,4.0,2.0,4.0,885.0,217.0,1910.0,Stonnington,-37.8577,145.0421,Southern Metropolitan,10412.0
820000.0,Murrumbeena,9 Stewart St,3,h,PI,Woodards,4/06/2016,12.1,3163.0,2.0,1.0,1.0,274.0,107.0,1925.0,Glen Eira,-37.8968,145.075,Southern Metropolitan,4442.0
850000.0,Keilor East,50 Milleara Rd,3,h,S,Barry,12/08/2017,11.7,3033.0,3.0,1.0,1.0,597.0,,,Moonee Valley,-37.73305,144.86526,Western Metropolitan,5629.0
170000.0,Footscray,10/30 Pickett St,1,u,PI,Burnham,1/07/2017,5.1,3011.0,1.0,1.0,0.0,30.0,26.0,2013.0,Maribyrnong,-37.80141,144.89587,Western Metropolitan,7570.0
1200000.0,Thornbury,55 Comas Gr,3,h,S,Nelson,17/09/2016,6.5,3071.0,3.0,2.0,2.0,430.0,,,Darebin,-37.751999999999995,144.9852,Northern Metropolitan,8870.0
1250000.0,Coburg,3 Beckwith St,3,h,S,Nelson,29/04/2017,7.8,3058.0,3.0,2.0,2.0,500.0,148.0,1900.0,Moreland,-37.7382,144.9653,Northern Metropolitan,11204.0
902000.0,Mulgrave,18 Vincent St,4,h,S,Woodards,17/06/2017,18.8,3170.0,4.0,2.0,4.0,726.0,165.0,1960.0,Monash,-37.93058,145.16308,South-Eastern Metropolitan,7113.0
725000.0,Templestowe Lower,2/27 Ruffey St,3,u,S,Barry,18/06/2016,13.8,3107.0,3.0,1.0,1.0,465.0,105.0,1975.0,Manningham,-37.7549,145.1185,Eastern Metropolitan,5420.0
815000.0,Maribyrnong,22 Mephan St,3,t,S,Edward,24/06/2017,4.3,3032.0,3.0,2.0,2.0,198.0,130.0,1990.0,Maribyrnong,-37.78667,144.88834,Western Metropolitan,4918.0
