customer_id,level_tenure,member_score,num_promoted,account_bal,location,member_type,response
SB0000072061,40,677,0,3374,W,C,1
SB0000073610,60,726,0,3380,W,,0
SB0000042143,163,733,0,1787,E,S,0
SB0000053411,71,635,0,3369,W,N,1
SB0000145627,186,697,0,2138,E,C,0
SB0000137419,79,720,0,3247,N,C,0
SB0000016574,159,629,0,3270,E,N,0
SB0000093651,83,697,0,3233,N,C,0
SB0000137493,44,713,0,1975,W,C,0
SB0000029373,131,695,0,2007,E,C,0
SB0000113323,151,608,0,3923,E,R,0
SB0000029234,91,520,0,3418,N,T,0
SB0000067390,210,735,0,3073,S,S,0
SB0000025157,167,671,0,3557,E,C,0
SB0000064570,111,732,0,2436,N,S,0
SB0000138022,44,520,0,1793,W,,1
SB0000025136,155,714,0,2536,E,C,0
SB0000027759,36,756,0,3870,W,,1
SB0000051619,,520,0,2086,N,T,0
SB0000061063,127,660,0,3354,E,C,0
SB0000109146,163,698,0,3410,E,C,0
SB0000055448,151,691,0,986,E,C,0
SB0000047587,91,520,0,4003,N,T,1
SB0000134085,83,676,0,3181,N,C,0
SB0000118865,111,760,0,2949,N,S,0
SB0000124175,163,520,0,2194,E,T,0
SB0000126712,194,520,0,3466,E,T,0
SB0000085895,67,520,0,3716,W,T,0
SB0000114677,71,663,0,3339,W,C,0
SB0000109627,131,696,0,3188,E,C,0
SB0000093922,194,563,0,3769,E,R,0
SB0000131308,198,712,0,3734,E,C,0
SB0000110572,171,662,0,2067,E,C,0
SB0000029253,202,594,0,3631,S,R,0
SB0000080913,91,658,0,3542,N,C,0
SB0000131044,186,694,0,3835,E,C,0
SB0000023800,159,520,0,3382,E,T,0
SB0000038226,123,660,0,3410,E,C,0
SB0000055932,159,658,0,2974,E,C,0
SB0000147379,163,723,0,2967,E,C,0
SB0000145074,242,520,0,2006,S,T,0
SB0000117425,186,757,0,3693,E,S,0
SB0000056187,79,520,0,2692,N,T,0
SB0000036586,179,729,0,1993,E,S,0
SB0000121029,95,673,0,3742,N,C,0
SB0000024051,123,642,0,3582,E,N,0
SB0000065207,151,748,0,3262,E,S,0
SB0000129047,190,715,0,3699,E,C,0
SB0000140660,210,577,0,3629,S,R,0
SB0000015134,151,667,0,3296,E,C,0
SB0000094607,123,671,0,2223,E,C,0
SB0000078060,83,520,0,367,N,T,0
SB0000087370,186,718,0,3469,E,C,0
SB0000065307,175,740,0,3463,E,S,0
SB0000058876,60,757,0,3675,W,S,0
SB0000137042,218,758,0,3675,S,S,0
SB0000016951,139,520,0,1062,E,T,0
SB0000048208,135,520,0,3976,E,T,0
SB0000151025,206,729,0,3321,S,S,0
SB0000084019,123,722,0,2672,E,C,0
SB0000092925,143,652,0,2967,E,N,0
SB0000022592,119,744,0,3544,N,S,0
SB0000091722,71,704,0,2923,W,C,0
SB0000128776,151,673,0,1968,E,C,0
SB0000032373,123,694,0,3941,E,C,0
SB0000033192,167,672,0,2613,E,C,0
SB0000050694,71,745,0,,W,S,0
SB0000027905,119,520,0,2633,N,T,0
SB0000017179,24,718,0,4002,W,C,0
SB0000129268,202,693,0,2869,S,C,0
SB0000103973,131,694,0,3624,E,C,0
SB0000078361,131,677,0,3693,,C,0
SB0000062198,143,573,0,3191,E,R,0
SB0000061790,87,520,0,2540,N,T,0
SB0000021585,143,542,0,3721,E,T,1
SB0000128338,194,678,0,3574,E,C,0
SB0000083453,135,661,1,3250,E,C,0
SB0000101378,95,693,0,2239,N,C,0
SB0000101365,103,717,0,3852,N,C,0
SB0000034011,119,624,0,3746,N,N,1
SB0000143275,186,520,0,2385,E,T,0
SB0000147732,163,657,0,2436,E,C,0
SB0000097560,202,584,0,3988,S,R,0
SB0000026250,226,685,0,4029,S,C,0
SB0000083059,143,690,0,3159,E,C,0
SB0000033610,107,545,0,3799,N,T,1
SB0000115897,119,520,0,1301,N,,0
SB0000133888,234,760,0,3410,S,S,0
SB0000136801,171,760,0,3019,E,S,0
SB0000133379,115,722,0,3009,N,C,0
SB0000137521,186,704,0,3976,E,C,0
SB0000131318,52,757,0,1533,W,S,0
SB0000115821,238,520,0,-86,S,T,0
SB0000082569,,520,0,4112,E,T,0
SB0000116907,119,520,0,4047,N,T,1
SB0000123459,194,670,0,2241,E,C,0
SB0000126749,44,680,0,3835,W,C,0
SB0000141177,159,718,0,2908,E,C,0
SB0000058371,48,727,0,3516,W,S,0
SB0000017458,,650,0,3711,N,N,1
SB0000135427,75,653,0,3405,N,C,0
SB0000127492,190,546,0,3410,E,T,0
SB0000103249,103,520,0,3976,N,T,1
SB0000057173,123,706,0,3976,E,C,0
SB0000059667,179,727,0,2274,E,S,0
SB0000021993,83,716,0,3897,N,C,0
SB0000052108,63,520,0,2906,W,T,0
SB0000018468,123,601,0,1993,E,R,0
SB0000122668,131,693,0,3799,E,C,0
SB0000097262,119,742,0,,N,S,0
SB0000063647,87,520,0,3348,N,T,0
SB0000037783,127,645,0,3799,E,N,0
SB0000054275,107,681,0,1740,N,C,0
SB0000090364,111,520,0,1397,N,T,0
SB0000041340,214,757,0,3233,S,S,0
SB0000066986,103,753,0,2701,N,S,0
SB0000131788,99,760,0,2524,N,S,0
SB0000142953,67,678,0,2524,W,C,0
SB0000052909,139,609,0,3673,E,R,0
SB0000055872,67,685,1,1490,W,C,0
SB0000090666,131,735,0,3622,E,S,0
SB0000060716,131,681,0,3330,E,C,0
SB0000138405,56,710,0,2878,W,C,0
SB0000126096,95,755,0,274,N,S,0
SB0000026202,115,520,0,2531,N,,1
SB0000138964,95,707,0,3498,N,C,0
SB0000029178,186,520,0,2279,E,T,0
SB0000122485,127,637,0,2418,E,N,0
SB0000105961,91,708,0,2843,N,C,0
SB0000148095,111,520,0,2083,N,T,0
SB0000093825,139,649,0,3302,E,N,0
SB0000019489,210,760,0,2524,S,S,0
SB0000041615,103,702,0,3179,N,C,0
SB0000053542,135,701,0,3254,E,C,0
SB0000086981,171,675,0,3410,E,C,0
SB0000061324,79,728,0,3262,N,S,0
SB0000131747,103,628,0,2524,N,N,0
SB0000143419,194,520,0,4046,E,T,0
SB0000086527,103,520,0,3912,N,T,0
SB0000054695,48,662,0,3764,W,C,0
SB0000137147,63,695,0,3898,W,C,1
SB0000045027,151,642,0,,E,N,0
SB0000069270,79,650,0,2613,N,N,0
SB0000058084,111,717,0,2206,N,C,0
SB0000104553,87,712,0,3456,N,C,0
SB0000068285,67,688,0,2170,W,C,0
SB0000138686,186,755,0,3027,E,S,0
SB0000078672,71,578,0,2436,W,R,1
SB0000106724,179,576,0,3075,E,R,0
SB0000020081,63,760,0,10304,W,S,0
SB0000038895,159,693,0,2997,E,C,0
SB0000126403,214,694,0,,S,C,0
SB0000077693,71,520,0,3604,W,T,0
SB0000094828,135,633,0,3852,E,N,0
SB0000128279,83,602,0,3548,N,R,1
SB0000078427,79,562,0,3753,N,R,0
SB0000125769,119,634,0,3298,N,N,0
SB0000035672,83,716,0,3179,N,C,0
SB0000064587,222,757,0,,S,S,0
SB0000059742,139,669,0,3525,E,C,0
SB0000135292,143,703,0,3597,E,C,0
SB0000070065,194,568,0,2954,E,R,1
SB0000112843,115,654,0,2532,N,C,0
SB0000050627,175,675,0,3008,E,C,0
SB0000043543,194,520,0,4031,E,T,0
SB0000041653,56,634,0,3431,W,N,0
SB0000121606,67,713,0,3123,W,C,0
SB0000060473,246,758,0,3383,S,S,0
SB0000065632,123,589,0,3764,E,R,0
SB0000023119,111,687,0,3303,N,C,0
SB0000052078,115,520,0,2294,N,T,0
SB0000088523,147,675,0,3447,E,C,0
SB0000029017,175,702,0,2819,E,C,0
SB0000068599,119,520,0,3863,N,T,0
SB0000078830,71,640,0,3188,W,N,0
SB0000076637,234,520,0,2022,S,T,0
SB0000096101,179,625,0,3751,E,N,0
SB0000078745,67,731,0,3410,W,S,0
SB0000033788,234,720,0,2977,S,C,0
SB0000021593,218,758,0,3002,S,S,0
SB0000042576,,549,0,3374,E,T,0
SB0000050233,91,520,0,3852,N,T,0
SB0000071554,103,677,0,2982,N,C,0
SB0000130959,143,667,0,3498,E,C,0
SB0000150561,87,699,0,3233,N,C,0
SB0000082129,56,606,0,3764,W,R,0
SB0000085836,119,656,0,2843,N,C,0
SB0000075561,143,707,0,2391,E,C,0
SB0000093541,179,648,0,3041,E,N,0
SB0000091796,48,662,0,3764,W,C,0
SB0000086648,210,719,0,3336,S,C,0
SB0000118563,83,651,0,576,N,N,0
SB0000052838,246,520,0,3865,S,T,0
SB0000118039,119,545,0,3280,N,T,0
SB0000123648,111,760,0,3481,N,S,0
SB0000033628,429,520,0,1339,S,T,0
SB0000023964,135,600,0,3481,E,R,0
SB0000139693,103,646,0,3906,N,N,0
SB0000150991,175,733,0,3927,E,S,0
SB0000122007,186,661,0,3186,E,C,0
SB0000099664,155,520,0,1494,E,T,0
SB0000086192,16,760,0,2577,W,S,0
SB0000034567,246,709,0,3162,S,C,0
SB0000032063,119,642,0,3253,N,N,0
SB0000036353,67,520,0,3972,W,T,1
SB0000013718,167,706,0,3109,E,C,0
SB0000016101,246,757,0,3891,S,S,0
SB0000032627,171,703,0,3182,E,C,0
SB0000116644,182,642,0,3410,E,N,0
SB0000112983,71,520,0,1844,W,T,0
SB0000073716,163,643,0,2878,E,N,0
SB0000068168,131,681,0,2825,E,C,0
SB0000048186,111,622,0,3339,N,N,0
SB0000026370,135,588,0,3454,E,R,0
SB0000024511,198,751,0,3863,E,S,0
SB0000129333,155,622,0,3730,E,N,1
SB0000074138,40,720,0,3540,W,C,0
SB0000036922,111,520,0,236,N,T,0
SB0000126203,60,660,0,3757,W,C,1
SB0000013812,230,692,0,2448,S,C,0
SB0000124762,198,639,0,4057,E,N,0
SB0000097990,182,738,0,8974,E,S,0
SB0000128022,218,669,0,2560,S,C,0
SB0000106156,75,538,0,3985,N,T,0
SB0000113996,135,670,0,2823,E,C,0
SB0000026173,171,697,0,1993,E,C,0
SB0000068334,,757,0,3528,W,S,0
SB0000021620,123,705,0,1810,E,C,0
SB0000126692,175,719,0,2241,E,C,0
SB0000070477,230,670,0,2365,S,C,0
SB0000095572,60,520,0,3852,W,T,0
SB0000066421,123,729,1,2790,E,S,0
SB0000113198,182,635,0,2970,E,N,0
SB0000147972,167,520,0,1896,E,T,0
SB0000027293,32,747,0,3374,W,S,0
SB0000147025,246,520,0,4078,S,T,0
SB0000115663,123,652,0,,E,N,0
SB0000064611,103,638,0,1926,N,N,0
SB0000090754,111,741,0,2893,N,S,0
SB0000021890,218,756,0,3852,S,S,0
SB0000108788,107,545,0,3445,N,,0
SB0000126952,119,693,0,3258,N,C,0
SB0000044580,190,704,0,3516,E,C,0
SB0000101438,246,690,0,3498,S,C,0
SB0000043515,91,640,0,3569,N,,0
SB0000072739,127,705,0,1108,E,C,0
SB0000046410,151,520,0,3632,E,T,1
SB0000116895,226,760,0,3783,S,S,0
SB0000106763,182,743,0,3823,E,S,0
SB0000117779,179,721,0,665,E,C,0
SB0000056353,,621,0,3840,W,N,0
SB0000119783,155,625,0,3410,E,N,0
SB0000134971,175,520,0,3343,E,T,0
SB0000032930,234,759,0,2961,,S,0
SB0000143230,67,520,0,3606,W,T,0
SB0000127678,182,737,0,1757,E,S,0
SB0000096338,246,757,0,2819,S,S,0
SB0000140463,87,652,0,3675,N,N,0
SB0000059163,159,608,0,3481,E,R,0
SB0000079540,131,672,0,3053,E,C,0
SB0000099199,147,717,0,3019,E,C,0
SB0000019764,131,615,0,2595,E,R,0
SB0000045065,198,708,0,3194,E,C,0
SB0000018857,95,666,0,2940,N,C,0
SB0000118034,147,520,0,397,E,T,0
SB0000012672,210,520,0,746,S,T,0
SB0000139655,103,604,0,3504,N,R,1
SB0000100329,147,725,0,3056,E,S,0
SB0000131690,56,652,0,3124,W,C,0
SB0000086176,246,758,0,3587,S,S,0
SB0000062414,198,623,0,3455,E,N,0
SB0000028082,115,675,0,3179,N,C,0
SB0000028316,202,520,0,,S,T,0
SB0000053947,246,755,0,3654,S,S,0
SB0000127713,246,758,0,2436,S,S,0
SB0000062637,171,520,0,1228,E,T,0
SB0000123390,179,732,0,2436,E,S,0
SB0000012690,242,520,0,3477,S,T,0
SB0000085585,167,737,0,3425,E,S,0
SB0000110753,246,520,0,3726,S,T,0
SB0000022187,67,760,0,3262,W,S,0
SB0000029095,155,520,0,796,E,T,0
SB0000028272,127,663,0,2746,E,C,0
SB0000037979,226,705,0,3584,S,C,0
SB0000015815,234,759,0,2941,S,S,0
SB0000123911,179,681,0,2308,E,C,0
SB0000082204,167,694,0,3410,E,C,0
SB0000021725,95,603,0,4022,N,R,0
SB0000014249,83,520,0,3593,N,T,0
SB0000017851,79,709,0,2627,N,C,0
SB0000096067,56,711,0,3994,W,C,0
SB0000141926,56,687,0,3306,W,C,0
SB0000116079,186,644,0,3835,E,N,0
SB0000100500,123,729,0,3569,E,S,0
SB0000026699,115,718,0,2524,N,C,0
SB0000118870,190,733,0,-132,E,S,0
SB0000086816,107,685,0,2994,N,C,0
SB0000146256,167,631,0,2538,E,N,0
SB0000137879,190,527,0,3819,E,T,0
SB0000133723,218,604,0,3713,S,R,0
SB0000051776,28,747,0,2701,W,S,0
SB0000086099,143,520,0,4100,E,T,0
SB0000021054,56,745,0,3786,W,S,1
SB0000146971,159,691,0,2138,E,C,0
SB0000035405,91,715,0,3056,N,C,0
SB0000136253,246,520,0,4003,S,T,0
SB0000075048,167,758,0,2528,E,S,0
SB0000144726,107,677,0,3337,N,C,0
SB0000120455,56,749,0,2524,W,S,0
SB0000062144,123,756,0,2436,E,S,0
SB0000131354,159,520,0,4020,E,T,0
SB0000030933,139,664,0,2666,E,C,0
SB0000061028,63,683,0,3336,W,C,0
SB0000141857,135,620,0,3886,E,N,1
SB0000064652,119,717,0,2347,N,,0
SB0000054208,99,693,0,3526,N,C,0
SB0000038378,139,760,0,3388,E,S,0
SB0000077271,242,679,0,3448,S,C,0
SB0000147431,,642,0,3281,W,,0
SB0000014273,167,636,0,3779,E,N,0
SB0000127679,95,722,0,3551,N,C,0
SB0000104072,75,719,0,3728,N,C,0
SB0000052901,226,626,0,3852,S,N,0
SB0000106123,198,638,0,3645,E,N,0
SB0000129701,234,520,0,2807,S,T,0
SB0000115028,206,714,0,2666,S,C,0
SB0000106260,143,630,0,3537,E,N,0
SB0000066211,175,711,0,1274,E,C,0
SB0000030764,99,660,0,3056,N,C,0
SB0000027011,159,637,0,2950,E,N,0
SB0000013211,91,520,0,1569,N,T,0
SB0000046503,143,718,0,2530,E,C,0
SB0000043355,179,520,0,4076,E,T,0
SB0000108857,131,520,1,2357,E,T,0
SB0000061449,210,760,0,3799,S,S,0
SB0000128731,28,758,0,4012,W,S,0
SB0000068551,182,754,0,3723,E,S,0
SB0000048215,75,731,0,3522,N,S,0
SB0000100671,151,737,0,518,E,S,0
SB0000107610,95,699,0,7810,N,,0
SB0000126358,194,752,0,3851,E,S,0
SB0000145526,103,520,0,3819,N,T,0
SB0000104710,182,720,0,,E,C,0
SB0000034125,123,655,0,2554,E,C,0
SB0000021351,135,708,0,2967,E,C,1
SB0000146206,123,724,0,2760,E,C,0
SB0000139903,131,713,0,3420,,C,0
SB0000063349,194,520,0,,E,T,0
SB0000120693,151,665,0,2067,E,C,0
SB0000035151,194,520,0,,E,T,0
SB0000135110,71,687,0,3906,W,C,0
SB0000073802,171,713,0,1550,E,C,0
SB0000036059,71,672,0,3292,W,C,0
SB0000105907,127,667,0,3363,E,C,0
SB0000141684,226,725,0,3451,S,,0
SB0000117407,155,683,0,1639,E,C,0
SB0000096572,52,520,0,4025,W,T,0
SB0000045568,246,520,0,4063,S,T,0
SB0000023974,151,760,0,3247,E,S,0
SB0000066149,163,745,0,2354,E,S,0
SB0000111249,103,620,0,3109,N,N,0
SB0000109303,186,760,0,2852,E,S,0
SB0000094996,56,749,0,3233,W,S,0
SB0000089224,131,675,0,3397,,C,0
SB0000074316,131,687,0,3054,E,C,0
SB0000137399,115,669,0,3144,N,C,0
SB0000114445,202,666,0,1807,S,C,0
SB0000120809,139,660,0,3587,E,C,0
SB0000025896,32,520,0,9973,W,T,1
SB0000123330,198,716,0,2610,E,C,0
SB0000099567,222,666,0,2696,S,C,0
SB0000110367,139,692,0,2475,E,C,0
SB0000062763,186,760,0,3507,E,S,0
SB0000081779,131,640,0,3852,E,N,0
SB0000064354,48,718,0,3864,W,C,1
SB0000111700,206,750,0,2537,S,S,0
SB0000118778,75,573,0,4012,N,R,1
SB0000132335,91,520,0,929,N,T,0
SB0000132607,179,711,0,3689,E,C,0
SB0000109250,103,660,0,3498,N,,0
SB0000022205,99,617,0,2956,N,N,0
SB0000099755,151,534,0,3117,E,T,0
SB0000070376,139,694,0,2701,E,C,0
SB0000082790,28,520,0,1816,W,T,1
SB0000082282,155,520,0,3375,E,T,0
SB0000058726,52,753,0,3498,W,S,0
SB0000092560,71,708,0,3303,W,C,0
SB0000059611,67,520,0,,W,T,1
SB0000118514,246,680,0,3504,S,C,0
SB0000017130,87,695,0,2843,N,C,0
SB0000116990,115,520,0,1921,N,T,0
SB0000041117,186,726,0,3097,E,S,0
SB0000081673,143,570,0,,E,R,0
SB0000126962,175,683,0,3452,E,C,0
SB0000109720,171,632,0,3784,E,N,0
SB0000145825,175,520,0,2281,E,T,0
SB0000043790,190,656,0,3764,E,C,0
SB0000104228,36,699,0,3481,W,C,0
SB0000112185,115,678,0,3675,N,C,0
SB0000029106,135,706,0,2753,E,C,0
SB0000143893,91,741,0,3059,N,S,0
SB0000093274,75,739,0,3319,N,,0
SB0000118150,111,520,0,1188,N,T,0
SB0000116967,,638,0,3672,E,N,0
SB0000116919,95,605,0,3200,N,R,0
SB0000043649,123,649,0,3374,E,N,1
SB0000081087,222,520,0,2575,S,T,0
SB0000080246,151,758,0,2436,E,S,0
SB0000116721,111,625,0,3728,N,,0
SB0000093279,103,685,0,3595,N,C,0
SB0000121538,246,760,0,3852,S,S,0
SB0000112668,111,657,0,2469,N,C,0
SB0000109952,179,520,0,602,E,T,0
SB0000021768,163,710,0,3410,E,,0
SB0000126430,206,654,0,3739,S,C,0
SB0000119907,246,760,0,3115,S,S,0
SB0000054218,28,758,0,3546,W,S,0
SB0000017004,182,757,0,2436,E,S,0
SB0000027975,75,658,0,2687,N,C,0
SB0000127837,159,696,0,3764,E,C,0
SB0000139812,186,760,0,2878,E,S,0
SB0000107424,202,759,0,3708,S,S,0
SB0000038145,119,583,0,3233,N,R,0
SB0000120426,79,750,0,3116,N,S,0
SB0000106604,63,745,0,2890,W,S,0
SB0000051883,103,612,0,2631,N,R,0
SB0000080781,190,755,0,3490,E,S,0
SB0000083113,226,668,0,3498,S,C,0
SB0000103028,135,695,0,3170,E,C,0
SB0000135118,194,715,0,3379,E,C,0
SB0000108782,75,730,0,3033,N,S,0
SB0000051304,111,721,0,3728,N,C,0
SB0000140419,71,564,0,3852,W,R,0
SB0000144007,115,679,0,3286,N,C,0
SB0000104669,167,520,0,2217,E,T,0
SB0000035253,143,744,0,3197,E,S,0
SB0000108905,198,646,0,,E,N,0
SB0000047268,238,520,0,3604,S,T,0
SB0000052577,63,732,0,3109,W,S,0
SB0000053555,115,625,0,3926,N,N,0
SB0000064084,24,724,0,3823,,C,1
SB0000070496,99,520,0,3086,N,T,1
SB0000141867,226,530,0,3994,S,T,0
SB0000113230,175,748,0,3410,E,S,0
SB0000033783,190,753,0,3840,E,S,0
SB0000141781,87,520,0,1586,N,T,0
SB0000046985,222,707,0,2815,S,C,0
SB0000065393,67,700,0,2967,W,C,0
SB0000074046,175,685,0,2967,E,C,0
SB0000056811,103,708,0,2056,N,C,0
SB0000026767,103,644,0,3144,N,N,0
SB0000071905,171,643,0,3411,E,N,0
SB0000097228,175,609,0,3761,E,,0
SB0000023755,147,698,0,3262,E,C,0
SB0000101849,111,741,0,3181,N,S,0
SB0000028821,171,520,0,1062,,T,0
SB0000110393,111,638,0,2974,N,N,0
SB0000088710,214,520,0,447,S,T,0
SB0000107937,218,728,0,2263,S,S,0
SB0000049645,123,624,0,3357,E,N,0
SB0000142065,190,520,0,,E,T,0
SB0000123729,63,520,0,2720,W,T,0
SB0000082638,155,662,0,2060,E,C,0
SB0000037544,111,599,0,3498,N,R,0
SB0000103408,159,724,0,2737,E,C,0
SB0000096287,123,636,0,2961,E,N,0
SB0000140707,36,520,0,3460,W,T,0
SB0000080161,226,759,0,3764,S,S,0
SB0000045206,28,702,0,3983,W,C,0
SB0000085029,218,520,0,8930,S,T,0
SB0000013925,87,520,0,,N,T,0
SB0000054940,135,678,0,3339,E,C,0
SB0000076712,107,679,0,3439,N,C,0
SB0000086185,155,676,0,2108,E,C,0
SB0000139519,167,745,0,3204,E,S,0
SB0000014626,99,520,0,3587,N,T,0
SB0000118617,190,735,0,3525,E,S,0
SB0000042505,48,698,0,4029,W,C,0
SB0000021044,48,520,0,2668,W,T,0
SB0000141222,115,618,0,3056,N,,0
SB0000014228,179,648,0,3262,E,N,0
SB0000034943,210,568,0,3649,S,R,0
SB0000129918,111,630,0,2985,N,N,0
SB0000109956,179,699,0,2987,E,C,0
SB0000147603,107,520,0,3862,N,T,0
SB0000100813,103,715,0,1935,N,C,0
SB0000044998,75,520,0,3153,N,T,0
SB0000023975,67,520,0,1262,W,T,0
SB0000126429,111,697,0,1890,N,C,0
SB0000036675,119,653,0,1940,N,C,0
SB0000091623,127,679,0,2843,E,C,0
SB0000093815,143,520,0,3733,E,T,0
SB0000150828,60,685,0,3321,W,C,0
SB0000103770,95,572,0,3764,N,R,0
SB0000037355,131,715,0,2542,E,,0
SB0000031679,91,734,0,3976,N,S,0
SB0000096948,151,520,0,,E,T,0
SB0000133102,246,724,0,3147,S,S,0
SB0000097009,143,703,0,2967,E,C,0
SB0000137616,167,741,0,2170,E,S,0
SB0000097285,115,705,0,3190,N,C,0
SB0000099174,123,703,0,3029,E,C,0
SB0000087978,99,718,0,1541,N,C,0
SB0000148342,103,646,0,3728,N,N,0
SB0000058143,163,577,0,2273,E,R,0
SB0000133626,214,760,0,3084,S,S,0
SB0000131217,190,701,0,3144,E,C,0
SB0000021348,139,724,0,3399,E,C,0
SB0000022960,226,758,0,3115,,S,0
SB0000082400,159,674,0,2119,E,C,0
SB0000144433,246,520,0,3025,S,T,0
SB0000134620,131,758,0,3587,E,S,0
SB0000124173,87,638,0,3078,N,N,0
SB0000101296,155,669,0,3693,E,C,0
SB0000133375,123,721,0,3472,E,C,0
SB0000046427,163,705,0,3017,,C,0
SB0000071657,79,646,0,3410,N,N,0
SB0000115395,163,739,0,3473,E,S,0
SB0000038345,246,760,0,3924,S,S,0
SB0000147464,123,562,0,3663,E,R,0
SB0000133149,190,711,0,2949,E,C,0
SB0000037164,167,562,0,4029,E,R,0
SB0000081915,83,720,0,3385,N,C,0
SB0000126337,95,679,0,2878,N,C,0
SB0000048362,143,553,0,3005,E,T,0
SB0000044094,230,745,0,2436,S,S,0
SB0000073386,135,720,0,3321,E,C,0
SB0000127903,163,520,0,3381,E,T,0
SB0000138767,246,693,0,3850,S,C,0
SB0000052680,87,573,0,3122,N,R,0
SB0000075193,139,520,0,3728,E,T,0
SB0000110346,159,520,0,3663,E,T,0
SB0000021582,83,683,0,3056,N,C,0
SB0000102629,135,701,0,2524,E,C,0
SB0000116502,143,702,0,3702,E,C,0
SB0000103351,127,727,0,4047,E,S,0
SB0000040758,171,520,0,3402,E,T,0
SB0000033318,246,681,0,3002,S,C,1
SB0000025036,151,760,0,3622,E,S,0
SB0000085019,139,659,0,3004,E,C,0
SB0000126372,175,708,0,3204,E,C,0
SB0000086901,115,637,0,2436,N,N,0
SB0000131647,198,734,0,3128,E,S,0
SB0000016495,147,747,0,2524,E,S,0
SB0000104081,99,698,0,2082,N,C,0
SB0000063869,182,520,0,2996,E,T,0
SB0000108688,40,694,0,3852,W,C,0
SB0000091230,202,643,0,2830,S,N,0
SB0000095839,190,729,0,3306,E,S,0
SB0000082450,107,760,0,3338,N,S,0
SB0000120291,182,661,0,2117,E,C,0
SB0000082263,119,736,0,3682,N,S,0
SB0000048713,127,613,0,2524,E,R,0
SB0000023731,190,656,0,3622,E,C,0
SB0000037622,155,669,0,664,E,C,0
SB0000126072,63,744,0,3484,W,S,0
SB0000116342,222,520,0,4087,S,T,0
SB0000105883,115,558,0,3941,N,R,1
SB0000109728,246,760,0,9844,S,S,0
SB0000028774,75,749,0,3458,N,S,0
SB0000126466,155,639,0,2657,E,N,0
SB0000128773,238,743,0,2878,S,S,0
SB0000012386,175,757,0,3740,E,S,0
SB0000102909,590,657,0,3056,N,C,0
SB0000048642,111,718,0,-132,N,C,0
SB0000117849,214,520,0,2580,S,T,0
SB0000098033,95,676,0,2796,,C,0
SB0000016571,99,759,0,,N,S,0
SB0000126552,151,671,0,2436,E,C,0
SB0000125370,99,760,0,3110,N,S,0
SB0000138269,147,520,0,417,E,T,0
SB0000036746,44,685,0,3587,W,C,0
SB0000076106,202,758,0,7006,S,S,0
SB0000072208,206,735,0,3410,S,S,0
SB0000103969,60,520,0,455,W,T,0
SB0000063732,159,757,0,3528,E,S,0
SB0000078833,182,520,0,2234,E,T,0
SB0000135322,171,668,0,2938,E,C,0
SB0000076169,,721,0,-132,E,C,0
SB0000139273,119,520,0,2076,N,,0
SB0000081406,210,711,0,3978,S,C,0
SB0000064233,182,647,0,2347,E,N,0
SB0000136221,131,649,0,2716,E,N,0
SB0000078330,206,718,0,3643,S,C,0
SB0000148351,111,605,0,3587,N,R,0
SB0000093106,95,725,1,3233,N,S,0
SB0000064812,79,624,0,3809,N,N,0
SB0000017537,159,697,0,1745,E,C,0
SB0000122790,111,719,0,2600,N,C,0
SB0000023079,123,644,0,3615,E,N,0
SB0000023466,71,760,0,4059,W,S,1
SB0000075885,182,676,0,3003,E,,0
SB0000085328,12,760,0,3638,W,S,0
SB0000085899,67,726,0,2927,W,S,0
SB0000144261,242,758,0,2855,S,S,0
SB0000137245,139,759,0,3197,E,S,0
SB0000088493,71,520,0,4021,W,T,0
SB0000038051,,619,0,3011,N,N,0
SB0000019375,175,520,0,3640,E,T,0
SB0000066813,246,628,0,,S,N,0
SB0000040973,246,760,0,3705,S,S,0
SB0000141034,71,520,0,629,W,T,0
SB0000012545,179,680,0,3365,E,C,0
SB0000081368,123,707,0,3188,E,,0
SB0000080918,151,520,0,941,E,T,0
SB0000068422,131,582,0,3448,E,R,0
SB0000075063,246,745,0,,S,S,0
SB0000114427,246,751,0,2436,S,S,0
SB0000104843,71,716,0,3658,W,C,0
SB0000026637,,758,0,3056,E,S,0
SB0000051602,163,587,0,3941,E,R,0
SB0000125634,234,580,0,3188,S,R,0
SB0000147519,60,621,0,3888,W,N,1
SB0000091152,71,741,0,3233,W,S,1
SB0000038508,40,567,0,3906,W,R,1
SB0000053577,163,668,0,1993,E,C,0
SB0000077184,171,618,0,3823,E,N,0
SB0000025454,95,682,0,3286,N,C,0
SB0000142900,63,706,0,3461,W,C,0
SB0000110238,151,658,0,3090,E,C,0
SB0000072525,48,657,0,3932,W,C,0
SB0000119104,115,700,0,3826,N,C,0
SB0000071901,202,591,0,3876,S,R,0
SB0000111078,,695,0,3870,W,C,0
SB0000035398,127,715,0,3451,E,C,0
SB0000135135,186,709,0,630,E,C,0
SB0000130704,115,520,0,4083,N,T,0
SB0000036678,87,728,0,311,N,S,0
SB0000078192,99,571,0,3594,N,R,0
SB0000147482,218,745,0,,S,S,0
SB0000141116,87,520,0,3206,N,T,0
SB0000018189,151,637,0,2613,E,N,0
SB0000120853,135,701,0,2849,E,C,0
SB0000052014,155,703,0,1603,E,C,0
SB0000028848,155,692,0,3321,E,C,0
SB0000067945,60,738,0,3728,W,S,0
SB0000043823,218,520,0,,S,T,0
SB0000017598,175,757,0,3498,E,S,0
SB0000105148,147,658,0,3498,E,C,0
