median_house_value,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
11.751942365440728,-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,NEAR BAY
12.652359748158593,-121.0,39.0,4.0,170.0,23.0,93.0,27.0,10.9891,INLAND
13.122365377402328,-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,<1H OCEAN
11.998433280751929,-117.86,33.74,34.0,2254.0,630.0,2984.0,625.0,2.5,<1H OCEAN
11.614579118696728,-116.35,32.74,16.0,2595.0,606.0,1046.0,367.0,1.7137,INLAND
12.943954157430289,-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,NEAR OCEAN
11.592660432989081,-118.18,37.35,16.0,3806.0,794.0,1501.0,714.0,2.1212,INLAND
11.800357506166801,-117.96,34.02,33.0,349.0,124.0,460.0,83.0,2.375,<1H OCEAN
12.404103496029308,-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,<1H OCEAN
12.01248789645751,-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932,<1H OCEAN
12.79995182443145,-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,<1H OCEAN
11.759003987566935,-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,NEAR BAY
12.530327698212794,-121.16,38.75,27.0,771.0,108.0,315.0,111.0,8.4882,INLAND
12.214536723942302,-120.41,34.88,4.0,3680.0,559.0,1678.0,569.0,5.0639,<1H OCEAN
11.831379196088763,-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,<1H OCEAN
12.439166527697552,-122.1,37.71,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,NEAR BAY
12.660962636965861,-122.49,37.74,52.0,2302.0,457.0,1154.0,424.0,4.5744,NEAR OCEAN
11.598185308921051,-118.21,33.93,39.0,354.0,73.0,184.0,58.0,2.7679,<1H OCEAN
12.374548795502076,-118.71,34.3,23.0,1983.0,280.0,978.0,287.0,6.3199,<1H OCEAN
11.593583367987684,-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,INLAND
12.393381743835167,-117.88,33.83,22.0,3522.0,543.0,1706.0,524.0,6.4685,<1H OCEAN
12.05931126413477,-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,<1H OCEAN
13.122365377402328,-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,NEAR BAY
12.157932270202238,-117.62,33.42,27.0,1005.0,266.0,460.0,243.0,3.1029,NEAR OCEAN
11.371361900648441,-117.4,34.0,24.0,2316.0,599.0,1829.0,532.0,1.6955,INLAND
12.68323806780353,-122.01,37.94,23.0,3741.0,,1339.0,499.0,6.7061,NEAR BAY
12.415928302517449,-119.67,34.42,37.0,1673.0,444.0,1477.0,446.0,2.0643,<1H OCEAN
12.665710232526731,-117.96,33.69,17.0,2500.0,343.0,1242.0,368.0,7.7313,<1H OCEAN
13.122365377402328,-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,8.5153,<1H OCEAN
11.36558487707152,-120.85,37.07,16.0,1795.0,362.0,1642.0,340.0,2.5363,INLAND
12.814206451763162,-117.25,32.73,39.0,1688.0,256.0,635.0,272.0,4.5938,NEAR OCEAN
12.033503380178898,-117.99,34.04,30.0,4468.0,959.0,4027.0,938.0,3.185,<1H OCEAN
10.961277846683982,-119.1,36.42,26.0,1775.0,416.0,1217.0,383.0,1.8801,INLAND
12.134039442630343,-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,<1H OCEAN
11.696912301083245,-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,INLAND
12.483704382128453,-122.43,37.73,49.0,1435.0,322.0,1008.0,329.0,4.0,NEAR BAY
11.733666131668128,-121.79,38.0,34.0,3090.0,593.0,1588.0,566.0,3.6118,INLAND
12.043553716032399,-117.02,32.8,31.0,2692.0,445.0,1129.0,450.0,4.4583,<1H OCEAN
11.654425027243928,-118.32,33.99,48.0,1260.0,284.0,791.0,280.0,2.1875,<1H OCEAN
11.420810176062423,-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,NEAR BAY
11.712595660098795,-120.26,39.32,24.0,6012.0,1227.0,780.0,358.0,3.0043,INLAND
12.405333256381052,-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,<1H OCEAN
11.002099841204238,-124.17,40.8,52.0,661.0,316.0,392.0,244.0,0.9570000000000001,NEAR OCEAN
12.096257779522967,-122.44,38.03,13.0,4284.0,1042.0,2146.0,937.0,4.1289,NEAR BAY
12.356215303959893,-118.35,33.9,31.0,981.0,222.0,734.0,239.0,4.875,<1H OCEAN
12.391721992416803,-122.72,38.58,4.0,7042.0,1100.0,2936.0,1043.0,5.0555,<1H OCEAN
11.543454670005051,-121.29,37.96,48.0,1778.0,541.0,1237.0,462.0,1.3438,INLAND
12.293167352381108,-118.12,33.85,37.0,2386.0,409.0,1101.0,399.0,4.6908,<1H OCEAN
12.132426105361874,-117.93,34.08,36.0,1788.0,317.0,1139.0,320.0,4.125,<1H OCEAN
11.867798786962332,-117.37,33.95,32.0,2215.0,351.0,771.0,311.0,4.3542,INLAND
11.86920032888762,-118.19,34.02,45.0,1535.0,432.0,1820.0,419.0,1.7801,<1H OCEAN
12.594391594803367,-122.44,37.74,52.0,2074.0,366.0,909.0,394.0,4.8382,NEAR BAY
11.414209492031071,-121.29,37.99,41.0,930.0,191.0,463.0,185.0,3.4141,INLAND
11.695247021764184,-122.29,37.85,52.0,477.0,119.0,218.0,106.0,2.5682,NEAR BAY
11.676743550199623,-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,INLAND
11.383955083673268,-121.42,38.5,24.0,7740.0,1539.0,4333.0,1397.0,3.025,INLAND
11.630708500626612,-122.43,37.78,24.0,2037.0,696.0,1371.0,585.0,0.9355,NEAR BAY
11.582451527618838,-120.93,38.5,15.0,1248.0,234.0,529.0,216.0,3.3393,INLAND
11.96844977295113,-121.2,37.97,39.0,440.0,83.0,270.0,97.0,6.0582,INLAND
11.831379196088763,-116.14,34.45,12.0,8796.0,1721.0,11139.0,1680.0,2.2612,INLAND
12.204571519403906,-121.91,37.36,42.0,3224.0,708.0,1940.0,674.0,3.2153,<1H OCEAN
12.167851432709975,-118.11,34.1,20.0,3090.0,802.0,2109.0,738.0,3.3801,<1H OCEAN
12.724568775600384,-121.93,37.24,26.0,2574.0,414.0,1096.0,428.0,6.0738,<1H OCEAN
11.970983023197563,-121.66,36.7,33.0,3252.0,630.0,2010.0,641.0,3.4222,<1H OCEAN
11.33857207782545,-116.43,34.1,17.0,6683.0,1296.0,2677.0,1227.0,2.4828,INLAND
13.122365377402328,-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,<1H OCEAN
12.45722039325398,-118.06,34.1,38.0,3229.0,636.0,1599.0,609.0,3.8646,<1H OCEAN
12.649154617209645,-117.79,33.68,13.0,2636.0,416.0,1137.0,404.0,7.2118,<1H OCEAN
12.33314572809365,-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,<1H OCEAN
12.712890247898626,-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,6.5413,<1H OCEAN
12.577636201962656,-117.3,33.06,31.0,2128.0,520.0,1049.0,485.0,4.027,NEAR OCEAN
12.141534124392603,-118.17,33.8,26.0,1589.0,380.0,883.0,366.0,3.5313,NEAR OCEAN
13.122365377402328,-122.44,37.8,52.0,3830.0,,1310.0,963.0,3.4801,NEAR BAY
12.218001216395448,-118.13,33.93,38.0,2040.0,458.0,1775.0,445.0,3.5227,<1H OCEAN
12.512085674666679,-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,<1H OCEAN
11.592660432989081,-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,INLAND
12.125946601050888,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,<1H OCEAN
12.09402314172155,-118.24,34.11,50.0,2141.0,451.0,1777.0,426.0,2.7679,<1H OCEAN
11.518907536647776,-118.24,33.96,34.0,1724.0,432.0,1876.0,416.0,2.1078,<1H OCEAN
11.736069016284437,-121.85,36.61,38.0,238.0,,191.0,67.0,1.3897,<1H OCEAN
11.878262781987614,-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,NEAR BAY
12.180754837545884,-121.24,37.79,7.0,5151.0,867.0,2553.0,805.0,4.075,INLAND
12.323855681186558,-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,<1H OCEAN
12.698632460489272,-118.57,34.17,35.0,2072.0,318.0,908.0,342.0,6.0928,<1H OCEAN
11.444646624216935,-117.11,32.69,36.0,1421.0,367.0,1418.0,355.0,1.9425,NEAR OCEAN
12.213048259266598,-117.09,32.99,16.0,2175.0,327.0,1037.0,326.0,5.1909,<1H OCEAN
12.200557464842063,-118.37,34.18,33.0,1829.0,512.0,1345.0,500.0,3.1629,<1H OCEAN
11.646581849782901,-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031,INLAND
12.33314572809365,-117.86,33.83,23.0,2377.0,403.0,1101.0,408.0,5.3439,<1H OCEAN
11.720752312172545,-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,INLAND
11.351582314561465,-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,INLAND
11.649203083262776,-121.0,35.94,16.0,3077.0,628.0,1479.0,536.0,3.3724,<1H OCEAN
11.851538266090552,-115.56,32.76,15.0,1278.0,217.0,653.0,185.0,4.4821,INLAND
12.74315064044023,-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,NEAR BAY
11.441429463265159,-118.27,33.94,30.0,1764.0,397.0,1406.0,362.0,1.449,<1H OCEAN
11.948596415135459,-122.3,38.3,21.0,1108.0,269.0,524.0,274.0,2.7619,NEAR BAY
12.153726165157964,-118.33,33.96,24.0,6513.0,1290.0,2636.0,1271.0,4.2099,<1H OCEAN
11.620882606475321,-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,INLAND
12.002118788609105,-117.93,34.03,35.0,2160.0,399.0,1694.0,403.0,3.8581,<1H OCEAN
11.967180737247824,-117.9,33.8,22.0,2964.0,829.0,2639.0,771.0,2.4833,<1H OCEAN
12.895713686760832,-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,NEAR BAY
12.096257779522967,-118.29,34.03,42.0,907.0,378.0,822.0,288.0,1.2875,<1H OCEAN
11.215866230705851,-119.26,36.5,35.0,1689.0,371.0,1475.0,329.0,2.5719,INLAND
11.57402056433004,-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,NEAR OCEAN
13.122365377402328,-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,8.492,<1H OCEAN
12.341913868441587,-121.77,36.96,20.0,4228.0,816.0,2389.0,844.0,3.525,<1H OCEAN
12.279323107269766,-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,<1H OCEAN
11.701891564482851,-120.31,37.64,11.0,2403.0,497.0,890.0,344.0,3.0,INLAND
13.122365377402328,-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,NEAR BAY
12.015517283809116,-117.88,34.12,35.0,1574.0,276.0,1088.0,289.0,4.0938,<1H OCEAN
12.691580461311874,-118.68,34.33,45.0,121.0,25.0,67.0,27.0,2.9821,<1H OCEAN
11.007087382715277,-119.35,36.21,26.0,2481.0,586.0,1445.0,498.0,1.6378,INLAND
10.819778284410283,-118.98,35.38,39.0,1497.0,383.0,1182.0,355.0,1.0648,INLAND
12.455273731163674,-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,INLAND
12.14206731555426,-117.84,34.12,34.0,2026.0,345.0,1142.0,332.0,4.3919999999999995,INLAND
11.782952602183288,-118.31,33.95,43.0,1823.0,358.0,1065.0,342.0,3.2708,<1H OCEAN
13.122365377402328,-117.18,32.69,52.0,1837.0,313.0,668.0,300.0,5.1009,NEAR OCEAN
12.795524589751354,-118.43,34.15,31.0,1856.0,425.0,795.0,426.0,2.8448,<1H OCEAN
12.373703486914124,-119.17,34.27,18.0,8010.0,1539.0,3982.0,1483.0,4.0905,NEAR OCEAN
12.776487060707822,-122.37,37.59,39.0,4645.0,1196.0,2156.0,1113.0,3.4412,NEAR OCEAN
12.440749432658057,-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,<1H OCEAN
12.385473273896464,-122.47,37.72,43.0,968.0,199.0,434.0,162.0,2.5333,NEAR OCEAN
12.128651498561588,-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,INLAND
12.227344780805714,-121.78,38.55,12.0,10509.0,2186.0,5633.0,2138.0,2.9605,INLAND
11.52781407746398,-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,INLAND
11.962726386898444,-121.33,38.63,23.0,1947.0,409.0,866.0,400.0,2.7181,INLAND
12.418761738940525,-121.36,37.96,32.0,614.0,95.0,227.0,107.0,3.9922,INLAND
11.745623229089249,-117.06,34.03,27.0,1945.0,446.0,859.0,418.0,1.5203,INLAND
12.225875272826354,-117.64,33.66,6.0,5221.0,1217.0,2597.0,1119.0,4.6076,<1H OCEAN
12.12486259010463,-121.76,37.69,29.0,3433.0,711.0,1919.0,709.0,3.3841,INLAND
11.238488619268468,-121.51,38.58,42.0,1822.0,636.0,1372.0,560.0,1.2542,INLAND
12.523070772316007,-121.74,36.49,33.0,2952.0,565.0,1264.0,517.0,4.4209,<1H OCEAN
12.301382825334498,-117.92,33.84,38.0,1316.0,263.0,671.0,278.0,3.2969,<1H OCEAN
12.081642567151997,-117.9,34.1,35.0,2739.0,475.0,1481.0,483.0,4.5655,<1H OCEAN
12.24913213499062,-118.08,34.09,33.0,2557.0,578.0,1715.0,530.0,2.9196,<1H OCEAN
11.930977688583864,-118.43,34.25,38.0,921.0,239.0,1023.0,241.0,3.4514,<1H OCEAN
12.008231277078183,-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,<1H OCEAN
12.25819059979228,-121.48,36.49,28.0,1006.0,228.0,738.0,193.0,1.9722,<1H OCEAN
11.560762794384388,-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167,INLAND
10.95430917736789,-121.23,37.96,37.0,2351.0,564.0,1591.0,549.0,1.6563,INLAND
11.850111732325098,-117.9,34.11,37.0,1286.0,255.0,1047.0,249.0,4.2019,<1H OCEAN
11.505900850033264,-118.25,34.01,36.0,879.0,262.0,1034.0,236.0,1.2857,<1H OCEAN
12.343222483677406,-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225,NEAR OCEAN
13.122365377402328,-118.41,34.06,43.0,2665.0,556.0,1015.0,506.0,4.1411,<1H OCEAN
12.779027640761713,-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,3.5414,<1H OCEAN
11.305901295535902,-122.64,41.74,33.0,2644.0,459.0,1113.0,483.0,3.3095,INLAND
11.588960151246226,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,NEAR BAY
12.744902465705762,-122.3,37.55,35.0,3675.0,735.0,1930.0,715.0,3.9833,NEAR OCEAN
11.382816779623209,-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,INLAND
12.266697267346608,-118.12,34.07,45.0,1770.0,423.0,1410.0,389.0,3.0592,<1H OCEAN
11.14041145700175,-120.6,37.34,34.0,1830.0,431.0,1304.0,415.0,2.1182,INLAND
11.998433280751929,-118.04,33.9,36.0,15.0,5.0,15.0,6.0,0.4999,<1H OCEAN
12.013700752882718,-118.21,34.04,37.0,845.0,249.0,881.0,252.0,2.2454,<1H OCEAN
11.835733339397384,-117.17,34.08,5.0,1473.0,228.0,842.0,257.0,4.875,INLAND
11.79659951602447,-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,NEAR OCEAN
12.447448965105444,-118.16,34.07,42.0,3836.0,777.0,2118.0,754.0,3.6364,<1H OCEAN
12.700463962832739,-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,<1H OCEAN
13.017002861746503,-122.43,37.79,24.0,2459.0,1001.0,1362.0,957.0,2.6782,NEAR BAY
11.334994256477566,-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,INLAND
11.938846581645775,-118.37,33.97,21.0,3616.0,1060.0,2515.0,945.0,2.7464,<1H OCEAN
12.190451264627217,-121.95,37.52,33.0,3994.0,764.0,2721.0,763.0,5.2308,<1H OCEAN
11.844385159767898,-117.59,34.1,17.0,3646.0,1035.0,1987.0,895.0,2.3603,INLAND
12.95370801137419,-122.47,37.78,52.0,2951.0,647.0,1448.0,591.0,3.1392,NEAR BAY
12.791356180214175,-118.44,34.15,15.0,4420.0,1076.0,1669.0,1016.0,4.6375,<1H OCEAN
12.05583098219963,-118.19,34.12,36.0,2833.0,720.0,2148.0,709.0,2.7012,<1H OCEAN
12.987230703412832,-118.32,34.06,43.0,2808.0,584.0,1654.0,569.0,4.125,<1H OCEAN
13.122365377402328,-122.49,37.85,38.0,240.0,29.0,63.0,34.0,12.2547,NEAR BAY
12.12973141227345,-117.15,32.93,16.0,2718.0,438.0,1515.0,431.0,5.1433,<1H OCEAN
12.448234202680146,-118.1,33.82,36.0,1946.0,346.0,871.0,336.0,5.2155,<1H OCEAN
11.951180395901384,-122.07,37.86,23.0,1025.0,205.0,263.0,191.0,3.12,NEAR BAY
12.004568269319446,-122.9,38.28,52.0,1275.0,218.0,627.0,185.0,2.3482,NEAR OCEAN
11.614579118696728,-121.28,38.12,34.0,3268.0,640.0,1906.0,628.0,2.8237,INLAND
12.101267531164048,-120.45,34.63,25.0,2445.0,368.0,983.0,363.0,4.9286,NEAR OCEAN
11.494761494342557,-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,INLAND
12.22978917214749,-118.2,33.82,34.0,2807.0,768.0,2217.0,744.0,2.4286,NEAR OCEAN
11.25285855955142,-117.28,34.13,44.0,2469.0,568.0,1363.0,517.0,1.8396,INLAND
12.219975550699164,-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,INLAND
11.36789969291997,-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369,INLAND
11.237171963383721,-119.71,36.77,11.0,5112.0,1384.0,2487.0,1243.0,2.1461,INLAND
13.122365377402328,-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,NEAR OCEAN
12.430415477419865,-122.42,37.73,48.0,1474.0,308.0,998.0,330.0,4.0781,NEAR BAY
12.890179081437969,-118.37,34.14,23.0,1883.0,512.0,774.0,478.0,3.5096,<1H OCEAN
12.06738512575628,-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,NEAR OCEAN
12.3724341827454,-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,NEAR OCEAN
12.077670930725649,-118.3,33.82,25.0,2659.0,765.0,2629.0,726.0,2.6368,<1H OCEAN
12.174581978438804,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5,INLAND
12.46612655086448,-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,<1H OCEAN
11.809319478024031,-121.5,38.62,8.0,16679.0,3457.0,7919.0,3329.0,3.7188,INLAND
12.34670377526992,-117.91,33.91,32.0,1530.0,301.0,666.0,276.0,4.125,<1H OCEAN
12.047662908782533,-121.42,37.71,7.0,8297.0,1433.0,4189.0,1271.0,4.3696,INLAND
12.79191297310161,-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518,NEAR BAY
12.982411416976884,-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,<1H OCEAN
13.122365377402328,-117.9,33.6,25.0,2465.0,585.0,906.0,472.0,3.6538,<1H OCEAN
12.573835886454326,-119.81,34.44,23.0,3172.0,588.0,1467.0,559.0,4.6806,NEAR OCEAN
11.413105129688017,-120.44,36.84,29.0,1563.0,293.0,883.0,288.0,2.8182,INLAND
10.900436187427738,-121.27,37.96,52.0,583.0,114.0,310.0,93.0,2.5625,INLAND
12.547887726561882,-117.97,33.66,22.0,3914.0,600.0,1871.0,607.0,5.8541,<1H OCEAN
12.81882288901809,-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,<1H OCEAN
12.15003125464655,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,NEAR BAY
11.395267421501996,-119.11,35.39,22.0,984.0,176.0,451.0,170.0,3.25,INLAND
11.654425027243928,-121.83,37.29,20.0,1649.0,408.0,1729.0,362.0,3.3833,<1H OCEAN
11.524854035835503,-122.38,40.56,23.0,2281.0,408.0,1164.0,420.0,3.5347,INLAND
11.293524899934853,-117.71,33.61,25.0,3004.0,718.0,891.0,626.0,2.395,<1H OCEAN
11.192720200812888,-122.38,40.58,34.0,1262.0,267.0,520.0,259.0,1.6983,INLAND
12.753326625909716,-118.08,33.82,26.0,4259.0,588.0,1644.0,581.0,6.2519,<1H OCEAN
12.517593307461796,-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,<1H OCEAN
11.723186390453424,-117.31,34.39,15.0,1703.0,273.0,847.0,266.0,3.7917,INLAND
12.68292774972501,-118.54,34.25,26.0,2639.0,378.0,1191.0,401.0,6.2788,<1H OCEAN
11.50992095594993,-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,NEAR BAY
12.911889229190782,-118.36,34.1,52.0,1295.0,281.0,578.0,273.0,2.9760000000000004,<1H OCEAN
12.273263895070498,-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,<1H OCEAN
12.832278420336237,-118.37,34.08,52.0,2946.0,695.0,1258.0,650.0,3.9783,<1H OCEAN
12.24913213499062,-118.3,33.9,29.0,2617.0,668.0,1868.0,647.0,3.6,<1H OCEAN
12.15003125464655,-118.06,34.08,34.0,1197.0,260.0,942.0,245.0,3.4202,<1H OCEAN
13.122365377402328,-117.69,33.58,8.0,2887.0,351.0,1176.0,351.0,10.3953,<1H OCEAN
11.16336798880036,-121.94,39.45,39.0,844.0,161.0,535.0,165.0,1.8319999999999999,INLAND
12.136186518066006,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008,<1H OCEAN
11.318126386665162,-121.56,38.58,32.0,2070.0,561.0,2046.0,523.0,1.9426,INLAND
11.919057017621553,-122.33,37.98,32.0,1967.0,348.0,1144.0,364.0,4.4135,NEAR BAY
12.388810782209344,-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,<1H OCEAN
11.723186390453424,-118.08,33.89,28.0,1035.0,275.0,1545.0,269.0,3.0357,<1H OCEAN
11.708492248514204,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,NEAR BAY
12.524526376648708,-118.25,34.05,8.0,3105.0,1256.0,1086.0,997.0,0.8131,<1H OCEAN
10.819778284410283,-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,INLAND
11.562667556865042,-120.29,38.01,12.0,3014.0,560.0,1424.0,485.0,3.0729,INLAND
13.122365377402328,-118.42,34.12,27.0,2089.0,303.0,654.0,270.0,12.3767,<1H OCEAN
12.1463226411244,-118.51,34.2,37.0,2066.0,434.0,1031.0,414.0,4.0924,<1H OCEAN
12.450586222580576,-118.3,33.73,42.0,1731.0,,866.0,403.0,2.7451,NEAR OCEAN
12.560945967522278,-117.86,33.9,17.0,1452.0,188.0,630.0,194.0,6.9113,<1H OCEAN
12.356645504009547,-118.39,34.03,28.0,1722.0,536.0,1161.0,481.0,3.2228,<1H OCEAN
11.2708539037705,-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339,INLAND
12.43320821811392,-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083,<1H OCEAN
12.111761966058932,-122.06,37.96,10.0,7136.0,1691.0,2959.0,1507.0,3.9816,NEAR BAY
12.622477693676672,-118.4,33.96,44.0,1138.0,228.0,497.0,228.0,4.1852,<1H OCEAN
11.54925739421762,-117.45,33.94,12.0,3539.0,869.0,1987.0,859.0,2.1023,INLAND
11.823347024391499,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784,<1H OCEAN
11.225243392518447,-122.29,37.81,49.0,844.0,204.0,560.0,152.0,1.75,NEAR BAY
12.86643833656574,-122.32,37.53,39.0,2795.0,464.0,1183.0,443.0,5.779,NEAR OCEAN
12.997026886093032,-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632000000000001,<1H OCEAN
11.702719036602884,-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,INLAND
12.516494204951444,-117.83,33.9,23.0,2446.0,360.0,1196.0,359.0,6.5755,<1H OCEAN
12.193493863323313,-122.09,37.68,41.0,1382.0,353.0,704.0,314.0,3.5114,NEAR BAY
12.385055301058614,-117.95,33.68,27.0,1732.0,303.0,1115.0,308.0,5.5312,<1H OCEAN
11.732060994886899,-116.91,34.24,23.0,6379.0,1636.0,1350.0,568.0,1.6336,INLAND
11.151955596748616,-122.53,39.09,11.0,1264.0,271.0,370.0,177.0,1.3,INLAND
11.32779998084354,-120.46,37.51,22.0,2704.0,497.0,1432.0,399.0,2.9,INLAND
11.174651606402387,-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,INLAND
11.01369897704759,-120.09,39.92,19.0,2335.0,518.0,1028.0,383.0,1.7267,INLAND
11.739263907180957,-117.04,32.73,25.0,1375.0,267.0,1032.0,278.0,3.5492,NEAR OCEAN
12.35017298950393,-118.14,34.1,27.0,4073.0,1013.0,2411.0,933.0,3.108,<1H OCEAN
12.224894399770761,-117.97,33.78,35.0,3148.0,597.0,2110.0,587.0,3.9479,<1H OCEAN
12.619836556453032,-118.41,34.01,43.0,2000.0,529.0,1290.0,514.0,4.7031,<1H OCEAN
11.899547485276912,-117.99,34.07,31.0,1507.0,369.0,1548.0,347.0,3.4327,INLAND
11.895463068434688,-119.05,34.35,39.0,950.0,300.0,1366.0,312.0,2.2443,<1H OCEAN
11.443575386835436,-117.24,34.06,9.0,3603.0,786.0,1782.0,718.0,3.2604,INLAND
12.341040505940658,-118.14,33.84,36.0,3002.0,484.0,1322.0,471.0,4.933,<1H OCEAN
11.389627248625734,-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,INLAND
13.003129289480631,-122.11,37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,NEAR BAY
11.52879881412652,-121.48,38.53,38.0,1451.0,315.0,786.0,340.0,2.3487,INLAND
12.223421283864786,-118.22,33.86,16.0,8732.0,1489.0,3944.0,1493.0,5.1948,<1H OCEAN
13.06515790363355,-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841,<1H OCEAN
12.29270895218972,-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,<1H OCEAN
12.288113355866383,-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,NEAR BAY
12.710477701493241,-122.28,37.91,48.0,2083.0,298.0,685.0,286.0,7.3089,NEAR BAY
12.366489366936078,-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,3.4148,<1H OCEAN
12.335344981234313,-122.65,38.24,49.0,3273.0,579.0,1431.0,539.0,4.275,<1H OCEAN
12.541472879190051,-119.52,34.41,20.0,4489.0,800.0,2867.0,765.0,4.806,<1H OCEAN
11.670783549585808,-121.28,38.71,8.0,4053.0,912.0,2033.0,897.0,2.8973,INLAND
12.662230867953856,-118.18,33.84,35.0,1415.0,294.0,591.0,291.0,2.9798,NEAR OCEAN
11.57402056433004,-117.14,32.92,7.0,1308.0,418.0,766.0,390.0,3.2151,<1H OCEAN
12.066235700342375,-118.0,33.93,35.0,1288.0,240.0,758.0,250.0,4.9205,<1H OCEAN
